word,translation
Les essuie-glaces ne fonctionnent pas.,The wipers don't work.
As-tu eu des nausées récemment ?,Have you experienced nausea recently?
Je pense que c'est un bon instituteur.,I think him a good teacher.
Tom prit le mauvais train.,Tom took the wrong train.
Il est très important de boire beaucoup d'eau.,It's very important to drink much water.
Amiens est au nord de Paris.,Amiens is north of Paris.
Tu n'as pas besoin d'argent ?,Don't you need some money?
"Tu as un portable, Tom ?","Do you have a mobile, Tom?"
Je ne savais pas que tu étais là.,I didn't know you were there.
Par quel moyen te rends-tu au travail ?,How do you travel to work?
C'est une profession très exigeante.,It's a very demanding profession.
C'est tout à fait irrégulier.,This is highly irregular.
L'université porte le nom de son fondateur.,The university bears the name of its founder.
Ce type est extra.,This guy is great.
Comment vas-tu payer ça ?,How will you pay for that?
Dites-moi que penser !,Tell me what to think.
Nous avons toutes passé du bon temps.,We all had a great time.
Pourquoi les nuages pleurent-ils ?,Why are the clouds crying?
Je m'y habituerai tôt ou tard.,I'll get used to it sooner or later.
Le parti s'est scindé en deux factions belligérantes.,The party split into two warring factions.
Elle a une écharpe autour de son cou.,She has a scarf around her neck.
Merci pour vos explications approfondies.,Thank you for your thorough explanation.
La Palestine s'appelle « Filastine » en arabe.,"Palestine is called ""Filastin"" in Arabic."
Ne t'en soucie pas pour le moment !,Don't worry about that now.
Allons à La Gargote de Paul.,Let's go to Paul's Diner.
Vous n'avez qu'à regarder ce que je fais.,You have only to watch what I do.
Je me réveille vers sept heures.,I get up around seven o’clock.
Ce livre mérite d'être lu plusieurs fois.,This book is worth reading more than once.
Comment le supportez-vous ?,How do you put up with it?
Aide-toi et Dieu t'aidera.,Help yourself and God will help you.
Je mangerai les oranges.,I'll eat the oranges.
"Vous étiez terrifiés, n'est-ce pas ?","You were terrified, weren't you?"
Quel est ton véritable nom ?,What's your real name?
Gardez-moi une part de tarte.,Save me a piece of pie.
J'espère qu'il m'aidera.,I hope that he will help me.
J'aime lire les nouvelles.,I like to read the news.
As-tu déjà goûté du renne ?,Have you ever tried reindeer?
Je sais comment ça a commencé.,I know how it started.
"Attention, c'est très épicé.",Warning! It's very spicy.
Vous devez vous occuper de votre chien vous-même.,You must take care of your dog yourself.
La camomille pousse ici.,The chamomile grows here.
C'est près d'ici ?,Is it nearby?
J'ai dû refuser son offre.,I had to decline his offer.
Le soldat s'est réfugié dans la tranchée.,The soldier took shelter in the foxhole.
"Vous aimez cette maison, n'est-ce pas ?","You love that house, don't you?"
C'est agréable de conduire sur une route plate.,It's nice to drive on a smooth road.
Il a trois grandes sœurs.,He has three elder sisters.
Oleg devrait être ici.,Oleg should be there.
Tu es jolie en noir.,You look good in black.
Avez-vous jamais vu un ange ?,Have you ever seen an angel?
Savez-vous parler l'anglais ?,Can you speak English?
Je joue au korfbal.,I play netball.
Prévenez-moi si vous changez d'avis.,"If you change your mind, let me know."
Le plan sera mis en œuvre demain.,The plan will be brought into effect tomorrow.
J'ai laissé l'Afrique pour toujours.,I left Africa forever.
Penses-tu que ta voiture y parvienne ?,Do you think your car will make it?
Je m'appelle Tom. Enchanté de te rencontrer.,My name's Tom. Pleased to meet you.
"Je me rappelle, en effet.",I do remember.
Les animaux semblent se déplacer au hasard.,Animals seem to move at random.
Les enfants ont mangé le pain qui restait.,The children ate the bread that was left.
Tuez le prince et revenez nous voir !,Slay the prince and come back to us!
"Une nuit, un homme vint chez moi.",One evening a man came to my house.
Que savez-vous de l'intelligence artificielle ?,How much do you know about artificial intelligence?
Les gens se rassemblent.,People are gathering.
Pour cette fois ça va.,I'll forgive you just this once.
Retire ce que tu as dit.,Take back what you said.
Connais-tu la formule chimique du phénol ?,Do you know the chemical formula of phenol?
J'ai beaucoup à apprendre.,I have a lot to learn.
Il admet avoir pleuré.,He admits he's cried.
Je n'arrive pas à enlever mes chaussures.,I can't get my shoes off.
L'esprit humain est fragile.,The human mind is fragile.
Ça n'était pas ce que je voulais dire.,It's not what I meant to say.
J'ai un horaire élastique.,I have a flexible schedule.
Je pense la même chose qu'eux.,I think the same as they do.
Il prit l'express pour Tokyo.,He took the express for Tokyo.
Ils l'ont écarté.,They pushed him aside.
Êtes-vous vaccinée ?,Are you vaccinated?
Parles-tu le quechua ?,Do you speak Quechua?
Les efforts de Tom ont été récompensés.,Tom's efforts were rewarded.
Tom était blême.,Tom was pale.
Tom avait un bleu sur le visage.,Tom had a bruise on his face.
Le rapport n'a pas encore été confirmé.,The report has not been confirmed yet.
N'en prenez qu'un.,Take just one.
Tom me rendit mon dictionnaire.,Tom gave me back my dictionary.
Je lui en parlerai.,I'll talk to him about that.
Que font-ils ici ?,What are they doing here?
La justice est aveugle.,Justice is blind.
Je suis prêt à lui pardonner.,I'm ready to forgive him.
César n'avait pas de téléphone portable.,Caesar had no mobile phone.
Pourquoi voulez-vous étudier à l'étranger ?,Why do you want to study abroad?
Vous avez été suspendu.,You've been suspended.
Je vais en parler à mon père.,I'll talk the matter over with my father.
Si t'es game !,If you dare!
Je serai vite de retour.,I'll be back soon.
C'est ce qui est censé se produire.,That's what's supposed to happen.
J'habite en Corée.,I live in Korea.
Quelle version de Windows utilisez-vous ?,What version of Windows are you using?
As-tu pris une douche aujourd'hui ?,Did you take a shower today?
Je n'ai pas encore démarré.,I've not started yet.
Chacun aime quelqu'un parfois.,Everybody loves somebody sometimes.
Je tiens toujours mes promesses.,I always keep my promises.
Veuillez sourire à la caméra.,"Smile at the camera, please!"
"Peux-tu fermer la fenêtre, je te prie ?",Can you please close the window?
J'ai honte de moi-même.,I am ashamed of myself.
Ça par exemple !,You don't say!
Tom a dit qu'il ne savait pas.,Tom said he didn't know.
Lajos a mis Olivia à l'écart.,Lajos ostracized Olivia.
Qu'est-ce qui vous prend autant de temps ?,What's taking you so long?
Quel a été le résultat de l'élection?,What was the outcome of the election?
Je me suis caché sous le lit.,I hid myself under the bed.
Je pensais que vous étiez sérieuse.,I thought you were serious.
Il emprunta la voiture de son ami.,He borrowed the car from his friend.
Je suis certain qu'elle a raison.,I'm sure she's right.
Les arbres perdent rapidement leurs feuilles.,Trees lose their leaves quickly.
Pouvez-vous me dire de quoi il retourne ?,Can you tell me what this is?
J'ai rien compris. Il parlait anglais.,I didn't understand anything. He was speaking English.
Qui a écrit Hamlet ?,Who wrote Hamlet?
J'ai très peur.,I am very afraid.
Aucune femme n'avait jamais fait cela auparavant.,No woman had ever done this before.
Je te promets de ne jamais te quitter.,I promise you I'll never leave you.
La langue russe est une langue de Russie.,The Russian language is a language of Russia.
Nous apprenons à nous connaître.,We're getting to know each other.
Il ne s'abaisserait pas jusqu'à s'excuser.,He wouldn't lower himself to apologize.
"Supprimez le commentaire, s'il vous plait.","Delete the comment, please."
Le bateau a été déchargé au port.,The ship was unloaded at the port.
À quoi cela sert-il ?,Is there a point?
Un petit étang se trouve derrière ma maison.,A small pond is behind my house.
C'est un soumis.,He's a submissive.
Il ne neige pas souvent par ici.,We seldom have snow here.
Elle a détourné le regard.,She looked away.
Mon navigateur GPS ne fonctionne pas à l'étranger.,My GPS navigator doesn't work abroad.
Tom semble indécis.,Tom looks undecided.
Ma sœur ne m'a pas aidée.,My sister didn't help me.
Tom refuse de recevoir des ordres de Mary.,Tom refuses to take orders from Mary.
Voulez-vous ceci ?,You want this?
Le roi abusa de son pouvoir.,The king abused his power.
Ainsi parlait Zarathoustra.,Thus spoke Zarathustra.
Il faut que j'apprenne à me défendre.,I need to learn to defend myself.
Est-ce terminé ?,Is it finished?
Je n'ai plus vu Tom depuis Noël.,I haven't seen Tom since Christmas.
On te demande au téléphone. C'est Tom.,You're wanted on the phone. It's from Tom.
"Il l'a fait pour lui-même, pas pour moi.","He did it for himself, not for me."
Je sais où Tom vit.,I know where Tom lives.
Ma mère sait que je l'aime.,My mom knows I love her.
Ne supplie pas. Tu te mets dans l'embarras.,Don't beg. You're embarrassing yourself.
Qui d'autre est allé avec Tom ?,Who else went with Tom?
Jean n'a pas voulu revenir.,John didn't want to come back.
Je veux rejoindre ton équipe.,I want to join your team.
J'aime bien chez toi.,I like your place.
Elle a confectionné une fougasse.,She baked a pie.
Voulez-vous quelque chose à manger ?,Do you want something to eat?
Elle lui a demandé pourquoi il pleurait.,She asked him why he was crying.
Pourquoi se battent-ils ?,Why are they fighting?
Nous allons devoir patienter deux heures.,We'll have to wait a couple of hours.
J'ai sorti les poubelles.,I've taken the bins out.
Tout le monde n'était pas satisfait.,Not everyone was happy.
Nous partons maintenant.,We're leaving now.
Tom est journaliste à Boston.,Tom is a journalist in Boston.
Je préfère le vin rouge au vin blanc.,I like red wine better than white.
Regardons la télévision ici.,Let's watch TV here.
N'ouvrez pas encore le cadeau !,Do not open the present yet.
Garde toujours ton espace de travail en ordre.,Always keep your workplace organized.
Êtes-vous ici pour négocier ?,Are you here to negotiate?
Nous sommes très heureuses pour vous.,We're very happy for you.
Il peut neiger dans la soirée.,It may snow in the evening.
Sami et Layla ont commencé à flirter.,Sami and Layla began flirting.
C'est l'occasion ou jamais.,Now is your chance.
Mon appareil photo est un Nikon.,My camera is a Nikon.
Elle était grande et mince.,She was tall and thin.
"D'ici, je peux voir la Turquie.",I can see Turkey from here.
Les raisins secs sont des raisins séchés.,Raisins are dried grapes.
J'ai une montagne de devoirs.,I've got a mountain of homework.
C'est la solution la moins chère.,This is the cheaper alternative.
Les dattes aident à prévenir le cancer.,Dates help to prevent cancer.
Je te rencontrerai à la gare demain.,I will meet you at the station tomorrow.
Il a finalement accédé à ma demande.,He finally fulfilled my request.
Je possède cette phrase.,I own this sentence.
"Garde ton calme, Tom.","Keep it together, Tom."
C'est une mosquée.,This is a mosque.
Tom semble nerveux.,Tom seems nervous.
Je vais à l’école.,I'm going to school.
Il était absent.,He was absent.
Il a douze ans.,He is twelve years old.
Il faut que j'aille à l'hôpital.,I have to go to hospital.
Ils auront du mal à atteindre leur objectif.,They will have difficulty in achieving their goal.
Je n'aime pas les surprises.,I don't like surprises.
Tu es qui tu es.,You are what you are.
Ce bâtiment est bientôt terminé.,This building is near completion.
Tom est toujours très malheureux.,Tom is still very unhappy.
Vous ne pouvez pas partir.,You can't leave.
Je ne veux pas vous tourmenter davantage.,I don't want to torment you any longer.
"Où est-ce que tu déjeunes, d’habitude ?",Where do you usually eat lunch?
Asseyez-vous à table.,Sit at the table.
Je croyais que tout s'était bien passé.,I thought everything went well.
Je l'ai eue pour Noël.,I got it for Christmas.
J'ai un chien et un chat.,I have a dog and a cat.
J'ai besoin d'être véhiculée.,I need a ride.
Les peuples d'Asie doivent coopérer.,People of Asia must work together.
Cette école a beaucoup d'étudiants.,This school has many students.
Je n'arrive pas à croire que tu abandonnes.,I can't believe you're giving up.
J'espère que ce beau temps va durer.,I hope this nice weather will last.
Nous vivons aux États-Unis.,We live in the United States.
Je reste à l'hôtel pour le moment.,"For now, I will wait at the hotel."
